EventId,Project,Station,Month,Year,Total_Depth,Layer,SampleType,Parameter,MeasureValue,Unit,Depth,Lat,Long
384112,MAIN,CB7.3E,10,2014,20,S ,ISM,SALINITY,24.3,PPT,1,37.22875,-76.05383
384112,MAIN,CB7.3E,10,2014,20,B ,ISM,SALINITY,26.56,PPT,19,37.22875,-76.05383
384112,MAIN,CB7.3E,10,2014,20,B ,D,TN,0.3502,MG/L,19,37.22875,-76.05383
384112,MAIN,CB7.3E,10,2014,20,S ,D,TN,0.3752,MG/L,1,37.22875,-76.05383
384112,MAIN,CB7.3E,10,2014,20,S ,D,TP,0.025,MG/L,1,37.22875,-76.05383
384112,MAIN,CB7.3E,10,2014,20,B ,D,TP,0.0308,MG/L,19,37.22875,-76.05383
384112,MAIN,CB7.3E,10,2014,20,B ,ISM,WTEMP,18.85,DEG C,19,37.22875,-76.05383
384112,MAIN,CB7.3E,10,2014,20,S ,ISM,WTEMP,19.04,DEG C,1,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,B ,ISM,DO,8.78,MG/L,21,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,S ,ISM,DO,9.38,MG/L,1,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,S ,ISM,SALINITY,25,PPT,1,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,B ,ISM,SALINITY,29.35,PPT,21,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,B ,D,TN,0.2788,MG/L,21,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,S ,D,TN,0.3386,MG/L,1,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,S ,ISM,WTEMP,10.471,DEG C,1,37.22875,-76.05383
384154,MAIN,CB7.3E,11,2014,22,B ,ISM,WTEMP,11.268,DEG C,21,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,B ,ISM,DO,9.63,MG/L,18,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,S ,ISM,DO,10.52,MG/L,1,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,S ,ISM,SALINITY,24.05,PPT,1,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,B ,ISM,SALINITY,26.55,PPT,18,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,B ,D,TN,0.3225,MG/L,18,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,S ,D,TN,0.2967,MG/L,1,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,B ,ISM,WTEMP,7.541,DEG C,18,37.22875,-76.05383
384155,MAIN,CB7.3E,12,2014,19,S ,ISM,WTEMP,7.291,DEG C,1,37.22875,-76.05383
384113,MAIN,CB7.4,9,2014,14,B ,ISM,DO,6.61,MG/L,13,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,S ,ISM,DO,7.14,MG/L,1,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,S ,ISM,SALINITY,23.7,PPT,1,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,B ,ISM,SALINITY,30.22,PPT,13,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,S ,D,TN,0.3616,MG/L,1,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,B ,D,TN,0.2281,MG/L,13,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,B ,D,TP,0.0133,MG/L,13,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,S ,D,TP,0.0209,MG/L,1,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,B ,ISM,WTEMP,24.19,DEG C,13,36.9957,-76.02048
384113,MAIN,CB7.4,9,2014,14,S ,ISM,WTEMP,24.05,DEG C,1,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,B ,ISM,DO,6.99,MG/L,14,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,S ,ISM,DO,7.38,MG/L,1,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,S ,ISM,SALINITY,28.2,PPT,1,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,B ,ISM,SALINITY,31.44,PPT,14,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,B ,D,TN,0.2485,MG/L,14,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,S ,D,TN,0.3207,MG/L,1,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,S ,D,TP,0.0224,MG/L,1,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,B ,D,TP,0.0232,MG/L,14,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,B ,ISM,WTEMP,20.01,DEG C,14,36.9957,-76.02048
384114,MAIN,CB7.4,10,2014,15,S ,ISM,WTEMP,19.71,DEG C,1,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,B ,ISM,DO,8.54,MG/L,15,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,S ,ISM,DO,8.72,MG/L,1,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,S ,ISM,SALINITY,28.39,PPT,1,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,B ,ISM,SALINITY,29.14,PPT,15,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,S ,D,TN,0.2503,MG/L,1,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,B ,D,TN,0.3088,MG/L,15,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,B ,D,TP,0.0331,MG/L,15,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,B ,ISM,WTEMP,11.942,DEG C,15,36.9957,-76.02048
384156,MAIN,CB7.4,11,2014,16,S ,ISM,WTEMP,11.738,DEG C,1,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,B ,ISM,DO,8.53,MG/L,14,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,S ,ISM,DO,10.15,MG/L,1,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,S ,ISM,SALINITY,26.96,PPT,1,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,B ,ISM,SALINITY,31.96,PPT,14,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,B ,D,TN,0.2615,MG/L,14,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,S ,D,TN,0.2721,MG/L,1,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,B ,D,TP,0.0258,MG/L,14,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,B ,ISM,WTEMP,9.741,DEG C,14,36.9957,-76.02048
384157,MAIN,CB7.4,12,2014,15,S ,ISM,WTEMP,7.654,DEG C,1,36.9957,-76.02048
384115,MAIN,CB7.4N,9,2014,11,B ,ISM,DO,6.96,MG/L,10,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,S ,ISM,DO,7.27,MG/L,1,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,S ,ISM,SALINITY,26.54,PPT,1,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,B ,ISM,SALINITY,28.35,PPT,10,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,S ,D,TN,0.3163,MG/L,1,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,B ,D,TN,0.3067,MG/L,10,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,S ,D,TN,0.312,MG/L,1,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,B ,D,TN,0.3233,MG/L,10,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,B ,D,TP,0.0277,MG/L,10,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,S ,D,TP,0.0201,MG/L,1,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,B ,D,TP,0.0263,MG/L,10,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,S ,D,TP,0.0191,MG/L,1,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,B ,ISM,WTEMP,23.82,DEG C,10,37.06237,-75.99937
384115,MAIN,CB7.4N,9,2014,11,S ,ISM,WTEMP,24.02,DEG C,1,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,B ,ISM,DO,7.33,MG/L,10,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,S ,ISM,DO,7.6,MG/L,1,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,S ,ISM,SALINITY,31.42,PPT,1,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,B ,ISM,SALINITY,31.54,PPT,10,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,B ,D,TN,0.2624,MG/L,10,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,S ,D,TN,0.2278,MG/L,1,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,B ,D,TN,0.2473,MG/L,10,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,S ,D,TN,0.2396,MG/L,1,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,S ,D,TP,0.0098,MG/L,1,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,S ,D,TP,0.006,MG/L,1,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,B ,D,TP,0.0143,MG/L,10,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,B ,ISM,WTEMP,19.69,DEG C,10,37.06237,-75.99937
384116,MAIN,CB7.4N,10,2014,11,S ,ISM,WTEMP,19.62,DEG C,1,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,B ,ISM,DO,8.57,MG/L,10,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,S ,ISM,DO,8.63,MG/L,1,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,S ,ISM,SALINITY,30.52,PPT,1,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,B ,ISM,SALINITY,30.54,PPT,10,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,B ,D,TN,0.249,MG/L,10,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,S ,D,TN,0.2389,MG/L,1,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,B ,D,TN,0.2159,MG/L,10,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,S ,D,TN,0.2425,MG/L,1,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,S ,D,TP,0.0184,MG/L,1,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,S ,D,TP,0.0104,MG/L,1,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,B ,ISM,WTEMP,12.25,DEG C,10,37.06237,-75.99937
384158,MAIN,CB7.4N,11,2014,11,S ,ISM,WTEMP,12.247,DEG C,1,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,S ,ISM,DO,10.07,MG/L,1,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,B ,ISM,DO,9.66,MG/L,10,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,S ,ISM,SALINITY,27.14,PPT,1,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,B ,ISM,SALINITY,29.65,PPT,10,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,S ,D,TN,0.2916,MG/L,1,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,B ,D,TN,0.3458,MG/L,10,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,S ,D,TN,0.2882,MG/L,1,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,B ,D,TN,0.3779,MG/L,10,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,B ,D,TP,0.0433,MG/L,10,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,B ,D,TP,0.0502,MG/L,10,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,S ,ISM,WTEMP,7.534,DEG C,1,37.06237,-75.99937
384159,MAIN,CB7.4N,12,2014,11,B ,ISM,WTEMP,7.55,DEG C,10,37.06237,-75.99937
384117,MAIN,CB8.1,9,2014,9,B ,ISM,DO,6.29,MG/L,8,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,S ,ISM,DO,6.73,MG/L,1,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,S ,ISM,SALINITY,21.2,PPT,1,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,B ,ISM,SALINITY,26.1,PPT,8,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,S ,D,TN,0.5021,MG/L,1,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,B ,D,TN,0.3769,MG/L,8,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,B ,D,TP,0.0272,MG/L,8,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,S ,D,TP,0.0389,MG/L,1,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,B ,ISM,WTEMP,24.58,DEG C,8,36.99542,-76.16772
384117,MAIN,CB8.1,9,2014,9,S ,ISM,WTEMP,24.39,DEG C,1,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,B ,ISM,DO,6.98,MG/L,7,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,S ,ISM,DO,7.41,MG/L,1,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,S ,ISM,SALINITY,25.79,PPT,1,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,B ,ISM,SALINITY,28.32,PPT,7,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,B ,D,TN,0.3953,MG/L,7,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,S ,D,TN,0.3848,MG/L,1,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,S ,D,TP,0.0275,MG/L,1,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,B ,D,TP,0.0327,MG/L,7,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,B ,ISM,WTEMP,20.22,DEG C,7,36.99542,-76.16772
384118,MAIN,CB8.1,10,2014,8,S ,ISM,WTEMP,19.38,DEG C,1,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,S ,ISM,DO,9.57,MG/L,1,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,B ,ISM,DO,9.21,MG/L,8,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,B ,ISM,SALINITY,24.68,PPT,8,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,S ,ISM,SALINITY,22.89,PPT,1,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,S ,D,TN,0.3401,MG/L,1,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,B ,D,TN,0.3058,MG/L,8,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,B ,D,TP,0.0254,MG/L,8,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,S ,D,TP,0.0177,MG/L,1,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,S ,ISM,WTEMP,10.838,DEG C,1,36.99542,-76.16772
384160,MAIN,CB8.1,11,2014,9,B ,ISM,WTEMP,11.212,DEG C,8,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,B ,ISM,DO,8.95,MG/L,8,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,S ,ISM,DO,10.52,MG/L,1,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,S ,ISM,SALINITY,23.08,PPT,1,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,B ,ISM,SALINITY,29.32,PPT,8,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,S ,D,TN,0.3281,MG/L,1,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,B ,D,TN,0.3022,MG/L,8,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,B ,D,TP,0.0233,MG/L,8,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,B ,ISM,WTEMP,8.84,DEG C,8,36.99542,-76.16772
384161,MAIN,CB8.1,12,2014,9,S ,ISM,WTEMP,7.272,DEG C,1,36.99542,-76.16772
384119,MAIN,CB8.1E,9,2014,14,B ,ISM,DO,6.55,MG/L,13,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,S ,ISM,DO,7.15,MG/L,1,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,S ,ISM,SALINITY,24.32,PPT,1,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,B ,ISM,SALINITY,29.82,PPT,13,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,S ,D,TN,0.3738,MG/L,1,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,B ,D,TN,0.2837,MG/L,13,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,B ,D,TP,0.0158,MG/L,13,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,S ,D,TP,0.0221,MG/L,1,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,B ,ISM,WTEMP,24.31,DEG C,13,36.94737,-76.03494
384119,MAIN,CB8.1E,9,2014,14,S ,ISM,WTEMP,23.95,DEG C,1,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,S ,ISM,DO,7.29,MG/L,1,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,B ,ISM,DO,7.01,MG/L,13,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,B ,ISM,SALINITY,31.42,PPT,13,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,S ,ISM,SALINITY,27.56,PPT,1,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,B ,D,TN,0.2726,MG/L,13,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,S ,D,TN,0.3776,MG/L,1,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,S ,D,TP,0.0268,MG/L,1,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,B ,D,TP,0.0231,MG/L,13,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,B ,ISM,WTEMP,20.35,DEG C,13,36.94737,-76.03494
384120,MAIN,CB8.1E,10,2014,14,S ,ISM,WTEMP,19.72,DEG C,1,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,B ,ISM,DO,8.84,MG/L,14,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,S ,ISM,DO,9.2,MG/L,1,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,S ,ISM,SALINITY,24.78,PPT,1,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,B ,ISM,SALINITY,27.36,PPT,14,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,B ,D,TN,0.3135,MG/L,14,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,B ,D,TP,0.0341,MG/L,14,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,B ,ISM,WTEMP,11.751,DEG C,14,36.94737,-76.03494
384162,MAIN,CB8.1E,11,2014,15,S ,ISM,WTEMP,11.26,DEG C,1,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,S ,ISM,DO,10.3,MG/L,1,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,B ,ISM,DO,8.44,MG/L,13,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,B ,ISM,SALINITY,32.14,PPT,13,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,S ,ISM,SALINITY,25.36,PPT,1,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,B ,D,TN,0.2917,MG/L,13,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,S ,D,TN,0.2813,MG/L,1,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,B ,D,TP,0.0283,MG/L,13,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,B ,ISM,WTEMP,9.917,DEG C,13,36.94737,-76.03494
384163,MAIN,CB8.1E,12,2014,14,S ,ISM,WTEMP,7.459,DEG C,1,36.94737,-76.03494
